constitucion;capitulo;titulo_capitulo;nro_articulo;texto;texto_clean;Topic 0;Topic 1;Topic 2;Topic 3;Topic 4;Topic 5;Topic 6;max_topic
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 34;los pueblos y naciones indigenas y sus integrantes en virtud de su libre determinacion tienen derecho al pleno ejercicio de sus derechos colectivos e individuales en especial tienen derecho a la autonomia al autogobierno a su propia cultura a la identidad y cosmovision al patrimonio a la lengua al reconocimiento y proteccion de sus tierras territorios y recursos en su dimension material e inmaterial y al especial vinculo que mantienen con estos a la cooperacion e integracion al reconocimiento de sus instituciones jurisdicciones y autoridades propias o tradicionales y a participar plenamente si asi lo desean en la vida politica economica social y cultural del estado;pueblos naciones indigenas integrantes virtud libre determinacion derecho pleno ejercicio derechos colectivos individuales especial derecho autonomia autogobierno propia cultura identidad cosmovision patrimonio lengua reconocimiento proteccion tierras territorios recursos dimension material inmaterial especial vinculo mantienen cooperacion integracion reconocimiento instituciones jurisdicciones autoridades propias tradicionales participar plenamente si asi desean vida politica economica social cultural;0.00269814459627231;0.6647465565019536;0.0026988406893139988;0.32175030442087066;0.0027094570333620026;0.002697367660616861;0.0026993290976104487;1
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 35;toda persona tiene derecho a la educacion la educacion es un deber primordial e ineludible del estado;toda persona derecho educacion educacion primordial ineludible;0.017862118072226544;0.017959480827109135;0.017875200254050577;0.7663216732523338;0.017858927488244785;0.1442596681079859;0.0178629319980493;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 35;la educacion es un proceso de formacion y aprendizaje permanente a lo largo de la vida indispensable para el ejercicio de los demas derechos y para la actividad cientifica tecnologica economica y cultural del pais;educacion proceso formacion aprendizaje permanente largo vida indispensable ejercicio demas derechos actividad cientifica tecnologica economica cultural pais;0.007947575997117534;0.00795522855378999;0.007939038477579366;0.2756112552307175;0.6846469204173221;0.00795549327830954;0.00794448804516414;4
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 35;sus fines son la construccion del bien comun la justicia social el respeto de los derechos humanos y de la naturaleza la conciencia ecologica la convivencia democratica entre los pueblos la prevencion de la violencia y discriminacion asi como la adquisicion de conocimientos el pensamiento critico la capacidad creadora y el desarrollo integral de las personas considerando sus dimensiones cognitiva fisica social y emocional;fines construccion bien comun justicia social respeto derechos humanos naturaleza conciencia ecologica convivencia democratica pueblos prevencion violencia discriminacion asi adquisicion conocimientos pensamiento critico capacidad creadora desarrollo integral personas considerando dimensiones cognitiva fisica social emocional;0.004083760906095726;0.38755488269286825;0.004086731629836118;0.5920202977674671;0.004088445616159078;0.00408334786498352;0.004082533522590338;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 35;la educacion se rige por los principios de cooperacion no discriminacion inclusion justicia participacion solidaridad interculturalidad enfoque de genero pluralismo y los demas principios consagrados en esta constitucion tiene un caracter no sexista y se desarrolla de forma contextualizada considerando la pertinencia territorial cultural y linguistica;educacion rige principios cooperacion discriminacion inclusion justicia participacion solidaridad interculturalidad enfoque genero pluralismo demas principios consagrados constitucion caracter sexista desarrolla forma contextualizada considerando pertinencia territorial cultural linguistica;0.005110601076998198;0.005108795237631058;0.09024694452079954;0.6580751497574732;0.2312502263560847;0.005104051366676001;0.005104231684337279;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 35;la educacion se orienta hacia la calidad entendida como el cumplimiento de sus fines y principios;educacion orienta hacia calidad entendida cumplimiento fines principios;0.389608566997019;0.01589758833310628;0.015887455508821025;0.5309437882396222;0.01587902060244358;0.01588801977270928;0.015895560546278668;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 35;la ley establecera la forma en que estos fines y principios deberan materializarse en condiciones de equidad en las instituciones educativas y en los procesos de ensenanza;ley establecera forma fines principios deberan materializarse condiciones equidad instituciones educativas procesos ensenanza;0.010217920474740853;0.010221997674734003;0.010213734208955045;0.938691485719243;0.01021518567365593;0.01022940617069532;0.01021027007797583;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 35;la educacion es de acceso universal en todos sus niveles y obligatoria desde el nivel basico hasta la educacion media inclusive;educacion acceso universal niveles obligatoria nivel basico educacion media inclusive;0.012988086316004432;0.013003649278109312;0.013046020481902666;0.5663797038784806;0.012995256245906823;0.3686002545731701;0.012987029226426076;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 36;el sistema nacional de educacion esta integrado por los establecimientos y las instituciones de educacion parvularia basica media y superior creadas o reconocidas por el estado se articula bajo el principio de colaboracion y tiene como centro la experiencia de aprendizaje de las y los estudiantes;sistema nacional educacion integrado establecimientos instituciones educacion parvularia basica media superior creadas reconocidas articula bajo principio colaboracion centro experiencia aprendizaje estudiantes;0.006512745122217507;0.0065015890596477185;0.006495904822057021;0.3881874687862228;0.0064999405670721514;0.579303763006703;0.0064985886360797475;5
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 36;el estado ejerce labores de coordinacion regulacion mejoramiento y supervigilancia del sistema la ley determinara los requisitos para el reconocimiento oficial de estos establecimientos e instituciones;ejerce labores coordinacion regulacion mejoramiento supervigilancia sistema ley determinara requisitos reconocimiento oficial establecimientos instituciones;0.00955067679193948;0.009582030630062268;0.009534460303085674;0.7203749562209393;0.009561261077108158;0.23186335731571817;0.009533257661147015;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 36;los establecimientos y las instituciones que lo conforman estan sujetos al regimen comun que fije la ley son de caracter democratico no podran discriminar en su acceso se rigen por los fines y principios de este derecho y tienen prohibida toda forma de lucro;establecimientos instituciones conforman estan sujetos regimen comun fije ley caracter democratico podran discriminar acceso rigen fines principios derecho prohibida toda forma lucro;0.006220696882686421;0.9626476788967465;0.006217711062775932;0.006237932830362612;0.006222192410185836;0.006239149409948936;0.006214638507293651;1
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 36;el sistema nacional de educacion promueve la diversidad de saberes artisticos ecologicos culturales y filosoficos que conviven en el pais;sistema nacional educacion promueve diversidad saberes artisticos ecologicos culturales filosoficos conviven pais;0.5524667782983728;0.12179711012980736;0.010993501198656563;0.2817551493551535;0.01099573144359539;0.01099546011827219;0.010996269456142202;0
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 36;la constitucion reconoce la autonomia de los pueblos y naciones indigenas para desarrollar sus propios establecimientos e instituciones de conformidad con sus costumbres y cultura respetando los fines y principios de la educacion y dentro de los marcos del sistema nacional de educacion establecidos por la ley;constitucion reconoce autonomia pueblos naciones indigenas desarrollar propios establecimientos instituciones conformidad costumbres cultura respetando fines principios educacion dentro marcos sistema nacional educacion establecidos ley;0.005730848500339584;0.18557292659412333;0.005719375499882426;0.6513771317658327;0.005729015593796425;0.1401140693488342;0.0057566326971914;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 36;el estado brindara oportunidades y apoyos adicionales a personas con discapacidad y en riesgo de exclusion;brindara oportunidades apoyos adicionales personas discapacidad riesgo exclusion;0.015873808669059613;0.015878898657964623;0.015881442669937483;0.9047098839013163;0.01589126099453397;0.01589085442021478;0.0158738506869731;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 36;la educacion publica constituye el eje estrategico del sistema nacional de educacion su ampliacion y fortalecimiento es un deber primordial del estado para lo cual articulara gestionara y financiara un sistema de educacion publica de caracter laico y gratuito compuesto por establecimientos e instituciones estatales de todos los niveles y modalidades educativas;educacion publica constituye eje estrategico sistema nacional educacion ampliacion fortalecimiento primordial articulara gestionara financiara sistema educacion publica caracter laico gratuito compuesto establecimientos instituciones estatales niveles modalidades educativas;0.005111792464728721;0.00510671223182527;0.005103142522246763;0.9693624860709782;0.005104370012678278;0.005108331598463038;0.005103165099079718;3
